date,areaType,areaCode,areaName,numbOfCases,numbofNewCases
24/04/2020,utla,E08000006,Salford,767,24
24/04/2020,utla,E09000028,Southwark,1209,12
23/04/2020,utla,N09000001,Antrim and Newtownabbey,241,12
23/04/2020,utla,N09000006,Fermanagh and Omagh,67,1
23/04/2020,utla,N09000008,Mid and East Antrim,172,3
23/04/2020,utla,W06000011,Swansea,970,38
23/04/2020,utla,N09000007,Lisburn and Castlereagh,307,2
23/04/2020,utla,S12000014,Falkirk,420,27
23/04/2020,utla,N09000011,Ards and North Down,193,6
23/04/2020,utla,S12000035,Argyll and Bute,102,6
23/04/2020,utla,E08000019,Sheffield,2000,29
23/04/2020,utla,W06000022,Newport,663,6
23/04/2020,utla,W06000001,Isle of Anglesey,71,5
23/04/2020,utla,W06000009,Pembrokeshire,195,5
23/04/2020,utla,W06000021,Monmouthshire,229,1
23/04/2020,utla,E10000013,Gloucestershire,1136,44
23/04/2020,utla,W06000023,Powys,160,3
23/04/2020,utla,E06000022,Bath and North East Somerset,210,6
23/04/2020,utla,N09000005,Derry City and Strabane,138,3
23/04/2020,utla,S12000006,Dumfries and Galloway,248,1
23/04/2020,utla,E08000028,Sandwell,884,31
23/04/2020,utla,E08000032,Bradford,867,48
23/04/2020,utla,E09000019,Islington,425,8
23/04/2020,utla,E08000014,Sefton,855,32
23/04/2020,utla,W06000018,Caerphilly,564,12
23/04/2020,utla,S12000017,Highland,126,1
23/04/2020,utla,S12000050,North Lanarkshire,708,20
23/04/2020,utla,E10000030,Surrey,2804,100
23/04/2020,utla,W06000006,Wrexham,223,7
23/04/2020,utla,W06000013,Bridgend,372,4
23/04/2020,utla,W06000024,Merthyr Tydfil,232,8
23/04/2020,utla,E06000044,Portsmouth,297,13
23/04/2020,utla,W06000003,Conwy,194,7
23/04/2020,utla,E08000009,Trafford,615,14
23/04/2020,utla,S12000018,Inverclyde,271,3
23/04/2020,utla,S12000028,South Ayrshire,232,4
23/04/2020,utla,N09000004,Causeway Coast and Glens,137,2
23/04/2020,utla,W06000002,Gwynedd,201,9
23/04/2020,utla,S12000042,Dundee City,671,12
23/04/2020,utla,S12000008,East Ayrshire,249,6
23/04/2020,utla,S12000038,Renfrewshire,316,16
23/04/2020,utla,S12000026,Scottish Borders,257,4
23/04/2020,utla,W06000020,Torfaen,289,3
23/04/2020,utla,E06000014,York,272,22
23/04/2020,utla,E08000008,Tameside,494,15
23/04/2020,utla,S12000039,West Dunbartonshire,203,6
23/04/2020,utla,E06000031,Peterborough,237,19
23/04/2020,utla,E06000005,Darlington,265,18
23/04/2020,utla,S12000045,East Dunbartonshire,217,8
23/04/2020,utla,E06000046,Isle of Wight,96,10
23/04/2020,utla,N09000009,Mid Ulster,125,6
23/04/2020,utla,E06000026,Plymouth,328,22
23/04/2020,utla,N09000002,"Armagh City, Banbridge and Craigavon",324,6
23/04/2020,utla,N09000003,Belfast,946,17
23/04/2020,utla,W06000005,Flintshire,213,4
23/04/2020,utla,E08000029,Solihull,574,36
23/04/2020,utla,E06000051,Shropshire,436,21
23/04/2020,utla,E06000027,Torbay,192,7
23/04/2020,utla,E08000021,Newcastle upon Tyne,914,24
23/04/2020,utla,N09000010,"Newry, Mourne and Down",172,2
23/04/2020,utla,S12000023,Orkney Islands,7,0
23/04/2020,utla,E08000007,Stockport,895,44
23/04/2020,utla,E08000002,Bury,583,25
23/04/2020,utla,S12000040,West Lothian,257,5
23/04/2020,utla,E06000006,Halton,343,14
23/04/2020,utla,E09000005,Brent,1349,16
23/04/2020,utla,E08000018,Rotherham,673,27
23/04/2020,utla,E06000037,West Berkshire,297,9
23/04/2020,utla,S12000047,Fife,658,18
23/04/2020,utla,E09000006,Bromley,1065,38
23/04/2020,utla,E06000020,Telford and Wrekin,240,14
23/04/2020,utla,S12000034,Aberdeenshire,289,16
23/04/2020,utla,E06000040,Windsor and Maidenhead,242,6
23/04/2020,utla,E08000036,Wakefield,576,15
23/04/2020,utla,S12000036,City of Edinburgh,1039,36
23/04/2020,utla,S12000020,Moray,33,1
23/04/2020,utla,E09000026,Redbridge,733,14
23/04/2020,utla,E10000028,Staffordshire,1711,89
23/04/2020,utla,E08000034,Kirklees,612,26
23/04/2020,utla,W06000010,Carmarthenshire,444,10
23/04/2020,utla,W06000012,Neath Port Talbot,458,6
23/04/2020,utla,S12000005,Clackmannanshire,103,1
23/04/2020,utla,E09000013,Hammersmith and Fulham,603,50
23/04/2020,utla,E09000010,Enfield,861,26
23/04/2020,utla,E08000016,Barnsley,625,22
23/04/2020,utla,E06000025,South Gloucestershire,364,18
23/04/2020,utla,S12000029,South Lanarkshire,652,6
23/04/2020,utla,W06000004,Denbighshire,230,8
23/04/2020,utla,S12000010,East Lothian,188,6
23/04/2020,utla,E06000055,Bedford,440,34
23/04/2020,utla,S12000033,Aberdeen City,374,30
23/04/2020,utla,S12000030,Stirling,158,6
23/04/2020,utla,S12000021,North Ayrshire,215,6
23/04/2020,utla,S12000013,Na h-Eileanan Siar,6,0
23/04/2020,utla,E09000029,Sutton,728,15
23/04/2020,utla,W06000019,Blaenau Gwent,258,3
23/04/2020,utla,E10000019,Lincolnshire,822,26
23/04/2020,utla,E08000022,North Tyneside,514,14
23/04/2020,utla,W06000014,Vale of Glamorgan,480,8
23/04/2020,utla,E09000017,Hillingdon,771,21
23/04/2020,utla,E08000015,Wirral,1019,39
23/04/2020,utla,E06000030,Swindon,349,16
23/04/2020,utla,E09000020,Kensington and Chelsea,466,6
23/04/2020,utla,E06000013,North Lincolnshire,291,23
23/04/2020,utla,W06000008,Ceredigion,35,0
23/04/2020,utla,E06000007,Warrington,677,36
23/04/2020,utla,S12000048,Perth and Kinross,261,5
23/04/2020,utla,E09000015,Harrow,917,18
23/04/2020,utla,W06000016,Rhondda Cynon Taf,1006,21
23/04/2020,utla,S12000027,Shetland Islands,54,0
23/04/2020,utla,E06000057,Northumberland,862,30
23/04/2020,utla,S12000011,East Renfrewshire,164,3
23/04/2020,utla,E08000004,Oldham,759,23
23/04/2020,utla,E09000030,Tower Hamlets,634,11
23/04/2020,utla,E08000010,Wigan,942,77
23/04/2020,utla,E06000021,Stoke-on-Trent,403,25
23/04/2020,utla,E06000038,Reading,450,11
23/04/2020,utla,E08000033,Calderdale,264,8
23/04/2020,utla,E06000010,"Kingston upon Hull, City of",369,17
23/04/2020,utla,W06000015,Cardiff,1589,31
23/04/2020,utla,E10000007,Derbyshire,1280,63
23/04/2020,utla,E06000047,County Durham,1394,79
23/04/2020,utla,E10000025,Oxfordshire,1485,64
23/04/2020,utla,E06000009,Blackpool,390,23
23/04/2020,utla,E09000009,Ealing,1067,17
23/04/2020,utla,E08000011,Knowsley,534,24
23/04/2020,utla,E10000024,Nottinghamshire,1269,72
23/04/2020,utla,E06000035,Medway,589,16
23/04/2020,utla,E08000027,Dudley,728,28
23/04/2020,utla,S12000049,Glasgow City,1341,47
23/04/2020,utla,E10000015,Hertfordshire,2368,73
23/04/2020,utla,E08000023,South Tyneside,491,22
23/04/2020,utla,E06000059,Dorset,309,20
23/04/2020,utla,E10000002,Buckinghamshire,811,32
23/04/2020,utla,E10000006,Cumbria,1710,39
23/04/2020,utla,E06000034,Thurrock,291,5
23/04/2020,utla,E08000017,Doncaster,504,38
23/04/2020,utla,E06000008,Blackburn with Darwen,320,24
23/04/2020,utla,E10000018,Leicestershire,966,25
23/04/2020,utla,E08000037,Gateshead,810,51
23/04/2020,utla,E10000011,East Sussex,591,18
23/04/2020,utla,E09000031,Waltham Forest,763,14
23/04/2020,utla,E06000015,Derby,506,15
23/04/2020,utla,E06000042,Milton Keynes,476,21
23/04/2020,utla,E09000033,Westminster,601,7
23/04/2020,utla,E06000024,North Somerset,226,22
23/04/2020,utla,E06000033,Southend-on-Sea,294,4
23/04/2020,utla,E08000003,Manchester,1220,51
23/04/2020,utla,E06000043,Brighton and Hove,394,12
23/04/2020,utla,E10000012,Essex,2647,116
23/04/2020,utla,E09000027,Richmond upon Thames,386,4
23/04/2020,utla,S12000041,Angus,295,4
23/04/2020,utla,E08000012,Liverpool,1427,33
23/04/2020,utla,S12000019,Midlothian,290,8
23/04/2020,utla,E10000029,Suffolk,1103,76
23/04/2020,utla,E09000008,Croydon,1402,33
23/04/2020,utla,E09000016,Havering,675,14
23/04/2020,utla,E09000012,Hackney and City of London,638,8
23/04/2020,utla,E09000011,Greenwich,674,12
23/04/2020,utla,E10000020,Norfolk,1335,64
23/04/2020,utla,E08000030,Walsall,881,27
23/04/2020,utla,E10000027,Somerset,445,15
23/04/2020,utla,E06000017,Rutland,22,1
23/04/2020,utla,E06000002,Middlesbrough,506,13
23/04/2020,utla,E08000031,Wolverhampton,749,25
23/04/2020,utla,E06000016,Leicester,618,22
23/04/2020,utla,E08000005,Rochdale,586,18
23/04/2020,utla,E06000049,Cheshire East,846,56
23/04/2020,utla,E10000016,Kent,3259,102
23/04/2020,utla,E06000032,Luton,595,18
23/04/2020,utla,E09000024,Merton,676,10
23/04/2020,utla,E08000001,Bolton,830,37
23/04/2020,utla,E10000032,West Sussex,1231,74
23/04/2020,utla,E08000013,St. Helens,723,55
23/04/2020,utla,E10000021,Northamptonshire,1035,19
23/04/2020,utla,E10000023,North Yorkshire,899,56
23/04/2020,utla,E10000014,Hampshire,2784,144
23/04/2020,utla,E09000022,Lambeth,1139,23
23/04/2020,utla,E06000036,Bracknell Forest,215,10
23/04/2020,utla,E09000002,Barking and Dagenham,502,11
23/04/2020,utla,E06000045,Southampton,449,25
23/04/2020,utla,E06000003,Redcar and Cleveland,302,12
23/04/2020,utla,E06000012,North East Lincolnshire,125,9
23/04/2020,utla,E06000056,Central Bedfordshire,511,26
23/04/2020,utla,E09000025,Newham,969,17
23/04/2020,utla,E06000041,Wokingham,364,3
23/04/2020,utla,E06000050,Cheshire West and Chester,757,29
23/04/2020,utla,E10000003,Cambridgeshire,754,39
23/04/2020,utla,E08000025,Birmingham,2832,91
23/04/2020,utla,E06000023,"Bristol, City of",593,25
23/04/2020,utla,E09000014,Haringey,566,13
23/04/2020,utla,E09000003,Barnet,1213,19
23/04/2020,utla,E06000052,Cornwall and Isles of Scilly,483,17
23/04/2020,utla,E09000032,Wandsworth,930,11
23/04/2020,utla,E09000007,Camden,570,11
23/04/2020,utla,E10000008,Devon,693,28
23/04/2020,utla,E08000026,Coventry,678,31
23/04/2020,utla,E06000011,East Riding of Yorkshire,489,30
23/04/2020,utla,E09000018,Hounslow,686,15
23/04/2020,utla,E09000021,Kingston upon Thames,499,18
23/04/2020,utla,E10000031,Warwickshire,1146,32
23/04/2020,utla,E06000001,Hartlepool,219,23
23/04/2020,utla,E06000058,"Bournemouth, Christchurch and Poole",399,9
23/04/2020,utla,E06000018,Nottingham,576,27
23/04/2020,utla,E06000054,Wiltshire,432,32
23/04/2020,utla,E09000004,Bexley,682,13
23/04/2020,utla,E09000023,Lewisham,952,15
23/04/2020,utla,E10000034,Worcestershire,1353,81
23/04/2020,utla,E08000035,Leeds,1492,80
23/04/2020,utla,E06000004,Stockton-on-Tees,363,14
23/04/2020,utla,E06000039,Slough,371,10
23/04/2020,utla,E08000024,Sunderland,1152,33
23/04/2020,utla,E06000019,"Herefordshire, County of",245,20
23/04/2020,utla,E10000017,Lancashire,2828,129
23/04/2020,utla,E08000006,Salford,743,27
23/04/2020,utla,E09000028,Southwark,1197,12
22/04/2020,utla,N09000001,Antrim and Newtownabbey,229,14
22/04/2020,utla,N09000006,Fermanagh and Omagh,66,1
22/04/2020,utla,N09000008,Mid and East Antrim,169,4
22/04/2020,utla,W06000011,Swansea,932,29
22/04/2020,utla,N09000007,Lisburn and Castlereagh,305,6
22/04/2020,utla,S12000014,Falkirk,393,13
22/04/2020,utla,N09000011,Ards and North Down,187,5
22/04/2020,utla,S12000035,Argyll and Bute,96,0
22/04/2020,utla,E08000019,Sheffield,1971,68
22/04/2020,utla,W06000022,Newport,657,10
22/04/2020,utla,W06000001,Isle of Anglesey,66,6
22/04/2020,utla,W06000009,Pembrokeshire,190,9
22/04/2020,utla,W06000021,Monmouthshire,228,5
22/04/2020,utla,E10000013,Gloucestershire,1092,31
22/04/2020,utla,E06000022,Bath and North East Somerset,204,9
22/04/2020,utla,S12000006,Dumfries and Galloway,247,1
22/04/2020,utla,E08000028,Sandwell,853,22
22/04/2020,utla,E08000032,Bradford,819,52
22/04/2020,utla,E09000019,Islington,417,3
22/04/2020,utla,N09000005,Derry City and Strabane,135,1
22/04/2020,utla,W06000023,Powys,157,3
22/04/2020,utla,E08000014,Sefton,823,37
22/04/2020,utla,W06000018,Caerphilly,552,10
22/04/2020,utla,S12000017,Highland,125,0
22/04/2020,utla,S12000050,North Lanarkshire,688,20
22/04/2020,utla,E10000030,Surrey,2704,92
22/04/2020,utla,W06000006,Wrexham,216,9
22/04/2020,utla,W06000024,Merthyr Tydfil,224,7
22/04/2020,utla,W06000013,Bridgend,368,22
22/04/2020,utla,E06000044,Portsmouth,284,28
22/04/2020,utla,E08000009,Trafford,601,27
22/04/2020,utla,W06000003,Conwy,187,8
22/04/2020,utla,S12000018,Inverclyde,268,9
22/04/2020,utla,S12000028,South Ayrshire,228,3
22/04/2020,utla,N09000004,Causeway Coast and Glens,135,4
22/04/2020,utla,W06000002,Gwynedd,192,6
22/04/2020,utla,S12000042,Dundee City,659,21
22/04/2020,utla,S12000008,East Ayrshire,243,8
22/04/2020,utla,E06000051,Shropshire,415,23
22/04/2020,utla,S12000038,Renfrewshire,300,7
22/04/2020,utla,S12000026,Scottish Borders,253,6
22/04/2020,utla,W06000020,Torfaen,286,1
22/04/2020,utla,E06000014,York,250,24
22/04/2020,utla,E08000008,Tameside,479,18
22/04/2020,utla,S12000039,West Dunbartonshire,197,15
22/04/2020,utla,E06000031,Peterborough,218,17
22/04/2020,utla,E06000005,Darlington,247,11
22/04/2020,utla,S12000045,East Dunbartonshire,209,3
22/04/2020,utla,E06000046,Isle of Wight,86,4
22/04/2020,utla,N09000009,Mid Ulster,119,3
22/04/2020,utla,E06000026,Plymouth,306,40
22/04/2020,utla,N09000002,"Armagh City, Banbridge and Craigavon",318,9
22/04/2020,utla,N09000003,Belfast,929,27
22/04/2020,utla,E08000029,Solihull,538,23
22/04/2020,utla,W06000005,Flintshire,209,4
22/04/2020,utla,E06000027,Torbay,185,11
22/04/2020,utla,N09000010,"Newry, Mourne and Down",170,17
22/04/2020,utla,E08000021,Newcastle upon Tyne,890,35
22/04/2020,utla,S12000023,Orkney Islands,7,0
22/04/2020,utla,E08000007,Stockport,851,56
22/04/2020,utla,E08000002,Bury,558,20
22/04/2020,utla,S12000040,West Lothian,252,10
22/04/2020,utla,E06000006,Halton,329,9
22/04/2020,utla,E08000018,Rotherham,646,33
22/04/2020,utla,E09000005,Brent,1333,17
22/04/2020,utla,E06000037,West Berkshire,288,7
22/04/2020,utla,S12000047,Fife,640,26
22/04/2020,utla,E06000020,Telford and Wrekin,226,20
22/04/2020,utla,S12000034,Aberdeenshire,273,18
22/04/2020,utla,E06000040,Windsor and Maidenhead,236,5
22/04/2020,utla,E08000036,Wakefield,561,39
22/04/2020,utla,S12000036,City of Edinburgh,1003,51
22/04/2020,utla,S12000020,Moray,32,0
22/04/2020,utla,E09000026,Redbridge,719,17
22/04/2020,utla,E10000028,Staffordshire,1622,98
22/04/2020,utla,E08000034,Kirklees,586,28
22/04/2020,utla,W06000010,Carmarthenshire,434,6
22/04/2020,utla,W06000012,Neath Port Talbot,452,15
22/04/2020,utla,S12000005,Clackmannanshire,102,6
22/04/2020,utla,E09000013,Hammersmith and Fulham,553,23
22/04/2020,utla,E09000010,Enfield,835,26
22/04/2020,utla,E08000016,Barnsley,603,34
22/04/2020,utla,E06000025,South Gloucestershire,346,23
22/04/2020,utla,S12000029,South Lanarkshire,646,20
22/04/2020,utla,E09000006,Bromley,1027,14
22/04/2020,utla,W06000004,Denbighshire,222,5
22/04/2020,utla,S12000010,East Lothian,182,5
22/04/2020,utla,E06000055,Bedford,406,15
22/04/2020,utla,S12000033,Aberdeen City,344,20
22/04/2020,utla,S12000030,Stirling,152,1
22/04/2020,utla,S12000021,North Ayrshire,209,4
22/04/2020,utla,S12000013,Na h-Eileanan Siar,6,0
22/04/2020,utla,E09000029,Sutton,713,19
22/04/2020,utla,W06000019,Blaenau Gwent,255,8
22/04/2020,utla,E10000019,Lincolnshire,796,30
22/04/2020,utla,E08000022,North Tyneside,500,25
22/04/2020,utla,W06000014,Vale of Glamorgan,472,8
22/04/2020,utla,E09000017,Hillingdon,750,16
22/04/2020,utla,E08000015,Wirral,980,46
22/04/2020,utla,E06000030,Swindon,333,15
22/04/2020,utla,E09000020,Kensington and Chelsea,460,17
22/04/2020,utla,E06000013,North Lincolnshire,268,18
22/04/2020,utla,W06000008,Ceredigion,35,0
22/04/2020,utla,E06000007,Warrington,641,37
22/04/2020,utla,S12000048,Perth and Kinross,256,3
22/04/2020,utla,E09000015,Harrow,899,19
22/04/2020,utla,W06000016,Rhondda Cynon Taf,985,43
22/04/2020,utla,S12000027,Shetland Islands,54,0
22/04/2020,utla,E06000057,Northumberland,832,41
22/04/2020,utla,S12000011,East Renfrewshire,161,4
22/04/2020,utla,E08000004,Oldham,736,28
22/04/2020,utla,E09000030,Tower Hamlets,623,7
22/04/2020,utla,E08000010,Wigan,865,72
22/04/2020,utla,E06000021,Stoke-on-Trent,378,20
22/04/2020,utla,E06000038,Reading,439,16
22/04/2020,utla,E08000033,Calderdale,256,16
22/04/2020,utla,E06000010,"Kingston upon Hull, City of",352,29
22/04/2020,utla,W06000015,Cardiff,1558,37
22/04/2020,utla,E10000007,Derbyshire,1217,63
22/04/2020,utla,E06000047,County Durham,1315,80
22/04/2020,utla,E10000025,Oxfordshire,1421,44
22/04/2020,utla,E06000009,Blackpool,367,19
22/04/2020,utla,E09000009,Ealing,1050,15
22/04/2020,utla,E08000011,Knowsley,510,23
22/04/2020,utla,E10000024,Nottinghamshire,1197,66
22/04/2020,utla,E06000035,Medway,573,9
22/04/2020,utla,E08000027,Dudley,700,20
22/04/2020,utla,S12000049,Glasgow City,1294,41
22/04/2020,utla,E10000015,Hertfordshire,2295,85
22/04/2020,utla,E08000023,South Tyneside,469,28
22/04/2020,utla,E06000059,Dorset,289,10
22/04/2020,utla,E10000002,Buckinghamshire,779,29
22/04/2020,utla,E10000006,Cumbria,1671,38
22/04/2020,utla,E06000034,Thurrock,286,11
22/04/2020,utla,E08000017,Doncaster,466,41
22/04/2020,utla,E06000008,Blackburn with Darwen,296,14
22/04/2020,utla,E10000018,Leicestershire,941,47
22/04/2020,utla,E08000037,Gateshead,759,27
22/04/2020,utla,E10000011,East Sussex,573,31
22/04/2020,utla,E09000031,Waltham Forest,749,9
22/04/2020,utla,E06000015,Derby,491,28
22/04/2020,utla,E06000042,Milton Keynes,455,29
22/04/2020,utla,E09000033,Westminster,594,2
22/04/2020,utla,E06000024,North Somerset,204,25
22/04/2020,utla,E06000033,Southend-on-Sea,290,10
22/04/2020,utla,E08000003,Manchester,1169,56
22/04/2020,utla,E06000043,Brighton and Hove,382,17
22/04/2020,utla,E10000012,Essex,2531,126
22/04/2020,utla,E09000027,Richmond upon Thames,382,3
22/04/2020,utla,S12000041,Angus,291,7
22/04/2020,utla,E08000012,Liverpool,1394,53
22/04/2020,utla,S12000019,Midlothian,282,17
22/04/2020,utla,E10000029,Suffolk,1027,98
22/04/2020,utla,E09000008,Croydon,1369,28
22/04/2020,utla,E09000016,Havering,661,12
22/04/2020,utla,E09000012,Hackney and City of London,630,8
22/04/2020,utla,E09000011,Greenwich,662,14
22/04/2020,utla,E10000020,Norfolk,1271,78
22/04/2020,utla,E08000030,Walsall,854,33
22/04/2020,utla,E10000027,Somerset,430,18
22/04/2020,utla,E06000017,Rutland,21,5
22/04/2020,utla,E06000002,Middlesbrough,493,28
22/04/2020,utla,E08000031,Wolverhampton,724,48
22/04/2020,utla,E06000016,Leicester,596,29
22/04/2020,utla,E08000005,Rochdale,568,25
22/04/2020,utla,E06000049,Cheshire East,790,37
22/04/2020,utla,E10000016,Kent,3157,132
22/04/2020,utla,E06000032,Luton,577,18
22/04/2020,utla,E09000024,Merton,666,8
22/04/2020,utla,E08000001,Bolton,793,51
22/04/2020,utla,E10000032,West Sussex,1157,50
22/04/2020,utla,E08000013,St. Helens,668,40
22/04/2020,utla,E10000021,Northamptonshire,1016,21
22/04/2020,utla,E10000023,North Yorkshire,843,43
22/04/2020,utla,E10000014,Hampshire,2640,132
22/04/2020,utla,E09000022,Lambeth,1116,16
22/04/2020,utla,E06000036,Bracknell Forest,205,9
22/04/2020,utla,E09000002,Barking and Dagenham,491,9
22/04/2020,utla,E06000045,Southampton,424,23
22/04/2020,utla,E06000003,Redcar and Cleveland,290,18
22/04/2020,utla,E06000012,North East Lincolnshire,116,7
22/04/2020,utla,E06000056,Central Bedfordshire,485,25
22/04/2020,utla,E09000025,Newham,952,16
22/04/2020,utla,E06000041,Wokingham,361,29
22/04/2020,utla,E06000050,Cheshire West and Chester,728,28
22/04/2020,utla,E10000003,Cambridgeshire,715,39
22/04/2020,utla,E08000025,Birmingham,2741,107
22/04/2020,utla,E06000023,"Bristol, City of",568,38
22/04/2020,utla,E09000014,Haringey,553,7
22/04/2020,utla,E09000003,Barnet,1194,11
22/04/2020,utla,E06000052,Cornwall and Isles of Scilly,466,11
22/04/2020,utla,E09000032,Wandsworth,919,6
22/04/2020,utla,E09000007,Camden,559,9
22/04/2020,utla,E10000008,Devon,665,31
22/04/2020,utla,E08000026,Coventry,647,24
22/04/2020,utla,E06000011,East Riding of Yorkshire,459,23
22/04/2020,utla,E09000018,Hounslow,671,9
22/04/2020,utla,E09000021,Kingston upon Thames,481,10
22/04/2020,utla,E10000031,Warwickshire,1114,48
22/04/2020,utla,E06000001,Hartlepool,196,12
22/04/2020,utla,E06000058,"Bournemouth, Christchurch and Poole",390,7
22/04/2020,utla,E06000018,Nottingham,549,45
22/04/2020,utla,E06000054,Wiltshire,400,17
22/04/2020,utla,E09000004,Bexley,669,18
22/04/2020,utla,E09000023,Lewisham,937,7
22/04/2020,utla,E10000034,Worcestershire,1272,66
22/04/2020,utla,E08000035,Leeds,1412,108
22/04/2020,utla,E06000004,Stockton-on-Tees,349,20
22/04/2020,utla,E06000039,Slough,361,8
22/04/2020,utla,E08000024,Sunderland,1119,36
22/04/2020,utla,E06000019,"Herefordshire, County of",225,27
22/04/2020,utla,E10000017,Lancashire,2699,158
22/04/2020,utla,E08000006,Salford,716,28
22/04/2020,utla,E09000028,Southwark,1185,5
21/04/2020,utla,N09000001,Antrim and Newtownabbey,215,12
